字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
N,9,"NIGHT OF FIRE","森永真由美/浜田ブリトニー",,,分开,229 + 890,A - 左边滑点、右边滑点^^^B - 左边单点,A - 右下滑点^^^B - 左边长条结尾、右边单点,824,1476,108 - 0.5,890,B - 左边单点,B - 左边长条结尾、右边单点,824,1476,2857613,56 + 0.3
,,"OKAY","王嘉尔",,红色,分开,361 + 421,B - 右下单点^^^B - 右边单点,B - 右边单点^^^B - 左边单点、右边单点,188,474,68 - 0.4,421,B - 右边单点,B - 左边单点、右边单点,188,474,973249,36 + 0.4
,,"白衣少年","许诗茵",,,分开,858 + 995,B - 右下单点^^^B - 左下单点、右下单点,B - 左下单点、右边单点^^^B - 中间单点,495,1081,67 + 0.3,858,B - 右下单点,B - 左下单点、右边单点,495,1081,1737292,34 + 0.0
S,9,"Scarlet Faith","仲村芽衣子",,,分开,318 + 792,A - 左边单点^^^B - 左下单点,A - 左边长条中间、右边长条中间^^^B - 左下左滑条结尾、右边左滑条结尾,388,860,75 + 0.0,318、792,A - 左边单点,A - 左边长条中间、右边长条中间,388,860,1670393,38 - 0.5
,,"Bon Bon(给他一击)","强东玥",,,分开,200 + 429,A - 右边单点^^^B - 左下单点,A - 右边单点^^^B - 左边单点,315,625,53 + 0.2,200、429,A - 右边单点,A - 右边单点,315,625,1071808,27 - 0.4
T,8,"Take My Hand","Simple Plan",,,分开,377 + 1061、933 + 1061,A - 左下单点^^^B - 左边单点,A - 左下单点、右边单点^^^B - 左边长条结尾、右边长条结尾,581,1211,86 + 0.1,1061,B - 左边单点,B - 左边长条结尾、右边长条结尾,581,1211,1848346,45 + 0.3
,,"最好的天气","郭采洁",,红色,分开,389 + 465、389 + 466、389 + 467、389 + 465、389 + 466、389 + 467、389 + 465、389 + 466、389 + 467、389 + 465,B - 右下单点^^^B - 左下单点,B - 左边单点^^^B - 右边单点,221,553,53 + 0.0,389、390、465、466、467,B - 右下单点,B - 左边单点,221,553,989196,27 - 0.5
,,"做我的唯一","新乐尘符/贺子玲",,红色,分开,119 + 246、119 + 247、119 + 249,A - 左边长条开始^^^B - 右边单点,A - 左下单点^^^B - 左边单点,178,341,58 + 0.0,246、247、249,B - 右边单点,B - 左边单点,178,341,829123,30 - 0.5
,,"两小无猜","小木",,红色,分开,229 + 451、230 + 451,A - 左边长条结尾^^^B - 右边单点,A - 右边单点^^^B - 左边长条结尾、右边长条结尾,309,705,71 + 0.4,451,B - 右边单点,B - 左边长条结尾、右边长条结尾,309,705,1260508,39 + 0.2
,,"flower of sorrow","花たん",,,分开,329 + 922、329 + 923、330 + 922、330 + 923,A - 右边单点^^^B - 左边单点,A - 左边长条结尾、右下单点^^^B - 右边长条结尾、左下单点,577,1239,85 - 0.4,329、330、922、923,A - 右边单点,A - 左边长条结尾、右下单点,577,1239,2151008,42 + 0.3
,,"叮叮当当(QQ炫舞手游原创音乐)","贰哲",,,分开,201 + 682,A - 左下单点^^^B - 右下单点,A - 右下长条开始^^^B - 左下长条开始,499,980,75 - 0.4,201、682,A - 左下单点,A - 右下长条开始,499,980,1518895,37 + 0.3
D,8,"DANCE DANCE","Day6",,,分开,522 + 991、524 + 991,B - 右边左滑条结尾、左边单点^^^B - 左边单点、右下单点,B - 右下单点^^^B - 左下左滑条中间、右边左滑条中间,501,1070,68 + 0.3,991,B - 左边单点、右下单点,B - 左下左滑条中间、右边左滑条中间,501,1070,1703659,34 + 0.3
B,7,"不可思议","金莎",,红色,分开,161 + 499,A - 右边滑点^^^B - 左边滑点,A - 左下滑点^^^B - 右下滑点,336,690,74 - 0.4,161、499,A - 右边滑点,A - 左下滑点,336,690,1309425,37 - 0.2
C,7,"Chilli","SEVENTEEN",,,分开,830 + 1197,B - 左下滑点^^^B - 左下单点、右下滑点,B - 右边长条中间、左边长条中间^^^B - 中间左滑条结尾、右边左滑条结尾,568,1318,89 + 0.4,1197,B - 左下单点、右下滑点,B - 中间左滑条结尾、右边左滑条结尾,568,1318,2116425,45 - 0.1
,,"观花","萌娜丽莎/郑冰冰",,红色,分开,206 + 482、232 + 482,A - 左边左滑条开始、右边单点^^^B - 左边单点、右边右滑条开始,A - 右边单点^^^B - 右边左滑条开始,314,652,63 + 0.4,482,B - 左边单点、右边右滑条开始,B - 右边左滑条开始,314,652,1082448,32 - 0.3
M,8,"MK Circus","Dough-Boy/王嘉尔",,,分开,568 + 803,B - 右边单点^^^B - 右边滑点,B - 左边长条中间、左下单点^^^B - 右边长条中间、左下单点,475,1151,79 - 0.5,803,B - 右边滑点,B - 右边长条中间、左下单点,475,1151,1724782,40 - 0.1
,,"I like you(炫舞音乐季主题曲)","孟美岐",100,,分开,35 + 398,A - 左边单点^^^A - 右下右滑条中间、左边单点,A - 左边单点^^^A - 左边单点、右边滑点,472,1005,87 - 0.2,398,A - 右下右滑条中间、左边单点,A - 左边单点、右边滑点,472,1005,1799102,43 - 0.2
,,"黒い羊","欅坂46",,红色,分开,230 + 499、230 + 500,A - 右边单点^^^B - 右边单点,A - 左边单点^^^B - 左下单点,306,607,64 + 0.3,499、500,B - 右边单点,B - 左下单点,306,607,1081637,33 + 0.3
,,"Don't Threaten Me With A Good Time","Panic! At The Disco",,红色,分开,103 + 278、104 + 278、109 + 278,A - 左下单点^^^B - 左下长条开始,A - 左边单点^^^B - 左下长条结尾,187,391,56 - 0.2,278,B - 左下长条开始,B - 左下长条结尾,187,391,737511,28 + 0.2
,,"相信未来","MIC男团",,红色,分开,190 + 402,A - 左边长条中间^^^B - 右边单点,A - 右边单点^^^B - 左下单点,257,559,70 - 0.4,190,A - 左边长条中间,A - 右边单点,257,559,1134419,35 + 0.2
,,"彩虹","苏醒",,红色,分开,150 + 351、151 + 351、152 + 351,A - 右下单点^^^B - 右下单点,A - 左边单点^^^B - 右边滑点,236,463,66 + 0.3,351,B - 右下单点,B - 右边滑点,236,463,932416,33 + 0.4
G,10,"Get It On The Floor","DMX",,,分开,304 + 979,A - 左边单点^^^B - 左边单点、右边单点,A - 左边滑点、右边单点^^^B - 左边单点,631,1210,80 + 0.1,979,B - 左边单点、右边单点,B - 左边单点,631,1210,2414555,41 - 0.2
,,"Last One Standing","Simple Plan",,,分开,347 + 825,A - 右边滑点^^^B - 左边单点、右边长条开始,A - 左下左滑条结尾、右边左滑条结尾^^^B - 左下左滑条结尾、右边长条开始,426,1145,79 + 0.4,825,B - 左边单点、右边长条开始,B - 左下左滑条结尾、右边长条开始,426,1145,1924320,41 - 0.5
P,8,"PIRI","Dreamcatcher",,,分开,74 + 561,A - 右边单点^^^B - 左边右滑条中间、右边长条中间,A - 左边单点^^^B - 左下滑点,548,1480,82 + 0.0,561,B - 左边右滑条中间、右边长条中间,B - 左下滑点,548,1480,2324093,42 + 0.4
,,"Time with you","圭贤",,红色,分开,81 + 338,A - 左边滑点^^^B - 左下滑点,A - 左下左滑条结尾^^^B - 右边单点,221,415,50 - 0.2,338,B - 左下滑点,B - 右边单点,221,415,715889,25 - 0.1
L,6,"绿色","陈雪凝",,红色,分开,271 + 468,A - 左下单点^^^B - 左边长条结尾、右边单点,A - 左边右滑条结尾、右边左滑条结尾^^^B - 右下单点,347,626,63 - 0.4,271,A - 左下单点,A - 左边右滑条结尾、右边左滑条结尾,347,626,1098550,32 + 0.0
X,8,"像暗杀似的绕到背后突然拥抱你","太一",,,分开,99 + 702、100 + 702,A - 中间单点^^^B - 右下单点,A - 右下单点^^^B - 左边左滑条结尾、右边单点,433,796,72 - 0.3,702,B - 右下单点,B - 左边左滑条结尾、右边单点,433,796,1551697,36 + 0.1
,,"朝代","排骨教主",,红色,分开,215 + 451,A - 右下滑点^^^B - 左下滑点,A - 右边长条结尾^^^B - 左边长条结尾,307,656,69 - 0.2,215、451,A - 右下滑点,A - 右边长条结尾,307,656,1078421,34 + 0.4
,,"魂不守舍","朱星杰",,,分开,201 + 388,A - 右下滑点^^^B - 左下滑点,A - 左边单点^^^B - 右边单点,286,632,54 - 0.2,201、388,A - 右下滑点,A - 左边单点,286,632,1036499,27 - 0.1
,,"吸引定律","Awaken-F",,红色,分开,193 + 424,A - 左边滑点^^^B - 右下滑点,A - 左边长条结尾、右边长条结尾^^^B - 左边长条结尾、右边长条结尾,301,563,59 + 0.0,193,A - 左边滑点,A - 左边长条结尾、右边长条结尾,301,563,978945,30 - 0.3
S,8,"生而倔强","熊汝霖",20、100,,分开,219 + 722,A - 左边单点、右边单点^^^B - 左边单点、右边单点,A - 右下右滑条结尾、左边单点^^^B - 左下左滑条结尾、右边单点,503,990,77 - 0.4,219、722,A - 左边单点、右边单点,A - 右下右滑条结尾、左边单点,503,990,1662770,38 + 0.3
,,"空白少女电子祭","天音/zun",,,分开,770 + 845、770 + 846、770 + 847,B - 右边单点^^^B - 左下单点,B - 左下单点^^^B - 右下单点,392,938,71 + 0.4,839,B - 左下单点,B - 左下滑点、右下滑点,392,938,1704839,38 - 0.2
*,9,"[A]ddiction","EVO+",,,分开,79 + 915、79 + 916,A - 左下单点、右边单点^^^B - 左边单点,A - 左下单点、右边单点^^^B - 右边单点,563,1263,88 - 0.1,915、916,B - 左边单点,B - 右边单点,563,1263,2457646,46 - 0.1
,,"幸福症候群","nanawoakari",,,分开,196 + 304、196 + 483、196 + 591、304 + 483、304 + 591、483 + 591,A - 左边长条开始、右下单点^^^A - 左下单点、右边长条开始,A - 右边单点^^^A - 左边单点,413,986,71 + 0.4,196、304、483、591,A - 左边长条开始、右下单点,A - 右边单点,413,986,1554476,36 - 0.3
S,8,"So Good","Red Velvet",,,分开,357 + 850,A - 左下单点^^^B - 右下单点,A - 左边滑点^^^B - 右边滑点,486,943,74 + 0.0,357、850,A - 左下单点,A - 左边滑点,486,943,1544292,37 + 0.0
M,8,"My Song","花泽香菜",,,分开,408 + 787,A - 右下单点^^^B - 左边滑点,A - 左边右滑条结尾、右边单点^^^B - 右下长条结尾、左下单点,494,968,71 + 0.3,787,B - 左边滑点,B - 右下长条结尾、左下单点,494,968,1696497,36 + 0.1
,,"星期天","张紫豪",,红色,分开,189 + 438、190 + 438、191 + 438、192 + 438、193 + 438、198 + 438,A - 右下单点^^^B - 左边单点、右下单点,A - 左边单点、右下单点^^^B - 右边单点,248,537,69 + 0.3,438,B - 左边单点、右下单点,B - 右边单点,248,537,1034800,38 - 0.4
T,9,"太烦恼","杨丞琳",,,分开,893 + 957,B - 左下滑点^^^B - 左边单点,B - 左边单点^^^B - 左边长条结尾,444,1039,72 - 0.2,952,B - 右边单点,B - 左边单点,444,1039,1763034,38 + 0.4
,,"BET","Da-iCE",,红色,分开,329 + 505,B - 左下单点^^^B - 右下单点,B - 左下滑点^^^B - 左边长条结尾,248,588,58 + 0.0,505,B - 右下单点,B - 左边长条结尾,248,588,1063668,29 + 0.1
,,"ME!","Taylor Swift/Brendon Urie",,红色,分开,70 + 218,A - 右边单点^^^B - 左边单点,A - 右边长条结尾^^^B - 左边长条结尾,170,380,59 + 0.2,218,B - 左边单点,B - 左边长条结尾,170,380,739658,30 - 0.4
,,"不念则忘","音阙诗听/赵方婧",,红色,分开,386 + 455,B - 右边单点^^^B - 左下单点,B - 左边单点^^^B - 右下长条结尾,267,519,49 + 0.1,455,B - 左下单点,B - 右下长条结尾,267,519,857342,25 + 0.3
S,8,"SUPERMOON","HIROOMI TOSAKA",,,分开,288 + 670,A - 左边单点、右边单点^^^B - 左边单点、右边单点,A - 左下单点、右边单点^^^B - 左边单点、右下单点,438,820,79 + 0.2,288、670,A - 左边单点、右边单点,A - 左下单点、右边单点,438,820,1505870,40 - 0.4
S,6,"Slow It Down","Charlie Puth",,红色,分开,333 + 405,B - 右下单点^^^B - 右下单点,B - 左下滑点^^^B - 右边滑点,311,661,69 - 0.1,405,B - 右下单点,B - 右边滑点,311,661,1162228,35 - 0.4
,,"疯了吧","TWICE",,红色,分开,139 + 364,A - 左下滑点^^^B - 右下单点,A - 左边单点^^^B - 左下单点、右边单点,207,481,64 + 0.4,364,B - 右下单点,B - 左下单点、右边单点,207,481,966869,33 + 0.1
E,7,"Everything I Need","Skylar Grey",,,分开,533 + 683、533 + 684、533 + 685,B - 左边右滑条开始^^^B - 右边长条结尾,B - 左边长条结尾、右边单点^^^B - 左下滑点,400,962,64 + 0.3,683、684、685,B - 右边长条结尾,B - 左下滑点,400,962,1390261,32 + 0.2
,,"On My Way","Alan Walker/Sabrina Carpenter/Farruko",,红色,分开,59 + 221,A - 左边单点、右边单点^^^B - 右下单点,A - 左边单点^^^B - 左下单点,122,284,57 + 0.0,221,B - 右下单点,B - 左下单点,122,284,654355,29 - 0.3
,,"She is","OVAN/SHAUN",,红色,分开,172 + 309,A - 左下单点^^^B - 左下长条开始、右下右滑条开始,A - 右下长条结尾^^^B - 左下单点,249,432,56 - 0.1,172,A - 左下单点,A - 右下长条结尾,249,432,769235,29 - 0.4
D,10,"Dura","Daddy Yankee",,,分开,179 + 736、179 + 739、179 + 741、186 + 736、186 + 739、186 + 741、187 + 736、187 + 739、187 + 741、736 + 1178,A - 左边单点、右边单点^^^B - 右下长条结尾、左边单点,A - 左边单点^^^B - 左边单点、右边单点,571,1347,83 + 0.1,736、739、741,B - 右下长条结尾、左边单点,B - 左边单点、右边单点,571,1347,2975581,42 + 0.0
,,"豆你玩","李子璇",,红色,分开,312 + 405、313 + 405,B - 左边单点^^^B - 右边单点,B - 左边单点^^^B - 右下单点,286,564,77 + 0.2,312、313,B - 左边单点,B - 左边单点,286,564,1119218,39 - 0.4
,,"HERO","李子璇",,红色,分开,362 + 490,B - 左边滑点^^^B - 右边单点,B - 左边单点、右下滑点^^^B - 右下单点,268,587,77 - 0.2,362,B - 左边滑点,B - 左边单点、右下滑点,268,587,1156314,41 + 0.3
H,8,"Happy Song","南征北战NZBZ",,,分开,290 + 758,A - 左边滑点、右下滑点^^^A - 左下滑点、右边滑点,A - 左边长条中间、右下长条中间^^^A - 左下长条中间、右边长条中间,929,1612,118 - 0.4,290,A - 左边滑点、右下滑点,A - 左边长条中间、右下长条中间,929,1612,2320416,61 - 0.4
L,6,"零之相册(QQ炫舞手游原创音乐)","埋葬&优十",,,分开,91 + 706、91 + 707、92 + 706、92 + 707,A - 左下左滑条中间^^^B - 左边单点,A - 右下滑点^^^B - 左边单点,554,1205,77 - 0.4,91,A - 左下左滑条中间,A - 右下滑点,554,1205,1811469,39 + 0.2
K,10,"克罗地亚第二狂想曲","Various Artists",,蓝色,分开,1570 + 2033、1571 + 2033、1572 + 2033、1573 + 2033、1574 + 2033、1575 + 2033、1576 + 2033、1577 + 2033,B - 中间单点^^^B - 中间单点,B - 左边单点、右边单点^^^B - 左边长条结尾、中间长条结尾、右边长条结尾,1116,2213,110 - 0.1,2033,B - 中间单点,B - 左边长条结尾、中间长条结尾、右边长条结尾,1116,2213,4563689,60 + 0.3
,,"Radiant","TANGRAM",,,分开,328 + 831,A - 左边右滑条开始、右下单点^^^B - 左下单点、右边左滑条开始,A - 右边左滑条中间、左下长条结尾^^^B - 左边右滑条中间、右下长条结尾,525,1073,81 + 0.2,328、831,A - 左边右滑条开始、右下单点,A - 右边左滑条中间、左下长条结尾,525,1073,1756275,41 - 0.4
Y,6,"鹦鹉","任然",,,分开,282 + 676,A - 右边滑点^^^B - 右边单点,A - 右下右滑条开始^^^B - 右下长条开始,514,907,67 - 0.3,282,A - 右边滑点,A - 右下右滑条开始,514,907,1469559,34 - 0.2
,,"雨后的咖啡","SNP",,红色,分开,137 + 254、155 + 254、254 + 448、254 + 466、254 + 448、254 + 466、254 + 448、254 + 466、254 + 448、254 + 466,A - 左下滑点^^^A - 右边左滑条开始,A - 左下单点^^^A - 左边长条结尾,339,624,53 - 0.1,254,A - 右边左滑条开始,A - 左边长条结尾,339,624,977393,28 - 0.5
,,"You(=I)","脸红的思春期",,红色,分开,42 + 366,A - 右边滑点^^^B - 左边长条开始,A - 右边单点^^^B - 右边单点,318,650,67 + 0.3,42,A - 右边滑点,A - 右边单点,318,650,1194770,35 - 0.4
P,8,"偏偏","Sihan/银临",,,分开,123 + 661、124 + 661,A - 右边单点^^^B - 右下单点,A - 左下单点^^^B - 左边单点,420,965,74 - 0.4,123、124、661,A - 右边单点,A - 左下单点,420,965,1530276,37 - 0.2
,,"我曾","1908公社",,红色,分开,51 + 280、51 + 288、51 + 289,A - 左边单点^^^B - 右下单点,A - 右边单点^^^B - 右边单点,212,450,63 + 0.0,280、288、289,B - 右下单点,B - 右边单点,212,450,983503,32 - 0.5
C,8,"Chain","NCT 127",,,分开,362 + 742,A - 左下单点、右边单点^^^B - 左边单点、右下单点,A - 左边单点^^^B - 右边单点,441,821,78 + 0.0,362、742,A - 左下单点、右边单点,A - 左边单点,441,821,1548274,39 + 0.0
,,"No One Else Like You","Adam Levine",,红色,分开,273 + 395,B - 左下单点、右下单点^^^B - 左边滑点,B - 左边长条中间、右边左滑条中间^^^B - 左下单点,254,572,55 + 0.2,395,B - 左边滑点,B - 左下单点,254,572,938972,28 + 0.3
,,"甜甜的情歌","Young 7",,红色,分开,160 + 438、168 + 438,A - 左边单点^^^B - 左边左滑条中间,A - 左边单点^^^B - 右边左滑条结尾,307,523,61 - 0.3,160、168,A - 左边单点,A - 左边单点,307,523,994945,31 - 0.3
J,8,"境界の彼方","茅原実里",,,分开,66 + 1294、66 + 1296、66 + 1297、66 + 1299、66 + 1300、66 + 1302、66 + 1303、66 + 1305、66 + 1306、66 + 1308,A - 左边单点^^^B - 右下长条中间、左下滑点,A - 左边单点、右下单点^^^B - 右边长条中间、左下滑点,783,1419,88 + 0.4,66,A - 左边单点,A - 左边单点、右下单点,783,1419,2018662,47 - 0.4
,,"Loved","Highlight",,红色,分开,225 + 473,A - 右下单点^^^B - 左下单点,A - 左下单点^^^B - 右下单点,285,577,53 + 0.2,225、473,A - 右下单点,A - 左下单点,285,577,988171,27 - 0.4
,,"We are the stars(QQ炫舞手游原创音乐)","Osz",,红色,分开,228 + 472,A - 左下单点^^^B - 右下单点,A - 左边单点^^^B - 右边单点,394,681,64 - 0.3,228,A - 左下单点,A - 左边单点,394,681,1014372,33 - 0.1
,,"闺蜜大过天","李子璇/吴芊盈",,红色,分开,112 + 297,A - 左下单点^^^B - 右下单点,A - 右边左滑条中间^^^B - 左边右滑条中间,215,440,54 + 0.2,112、297,A - 左下单点,A - 右边左滑条中间,215,440,751957,27 + 0.1
,,"I am YOU","Stray Kids",,,分开,427 + 792,A - 右下滑点^^^B - 左下滑点,A - 右边单点^^^B - 左边单点,573,985,77 - 0.4,427、792,A - 右下滑点,A - 右边单点,573,985,1559276,38 + 0.3
,,"声音之城","飞儿乐团",,红色,分开,66 + 337,A - 左下单点^^^B - 左下滑点,A - 右边滑点^^^B - 左边右滑条开始,266,514,73 + 0.3,337,B - 左下滑点,B - 左边右滑条开始,266,514,1088806,37 + 0.1
,,"觅","王喆",,,分开,552 + 882、552 + 884,B - 左边滑点^^^B - 右下单点,B - 左边单点、右边单点^^^B - 中间单点,413,933,71 + 0.4,882、884,B - 右下单点,B - 中间单点,413,933,1927382,37 + 0.3
H,8,"Hypnotic","Zella Day",,,分开,328 + 817,A - 左边单点、右边单点^^^B - 左边单点、右边单点,A - 左边左滑条右拐、右边右滑条左拐^^^B - 左边左滑条右拐、右边右滑条左拐,725,1422,79 + 0.2,328、817,A - 左边单点、右边单点,A - 左边左滑条右拐、右边右滑条左拐,725,1422,2294436,40 - 0.4
,,"I'm OK","小青龙",,红色,分开,235 + 670、237 + 670、238 + 670、239 + 670,A - 右边单点^^^B - 右边单点,A - 左边单点^^^B - 左边长条中间,323,793,73 + 0.1,235、237、238、239,A - 右边单点,A - 左边单点,323,793,1428916,38 - 0.2
,,"倾杯","SING女团",,红色,分开,379 + 762,A - 右边滑点^^^B - 左边单点、右边单点,A - 右下单点^^^B - 右边单点,452,870,78 + 0.0,762,B - 左边单点、右边单点,B - 右边单点,452,870,1469452,41 - 0.1
N,10,"Naruto Main Theme","六三四",100,,分开,461 + 1540,A - 左下左滑条开始^^^B - 右下单点,A - 左边右滑条结尾、右边单点^^^B - 左边左滑条右拐、右边单点,1010,1835,83 + 0.3,1540,B - 右下单点,B - 左边左滑条右拐、右边单点,1010,1835,2960113,45 - 0.1
,,"工笔","Awaken-F",,,分开,168 + 633,A - 左下左滑条结尾、右下单点^^^B - 右下右滑条结尾、左下单点,A - 右下滑点^^^B - 左下滑点,377,842,72 + 0.0,168、633,A - 左下左滑条结尾、右下单点,A - 右下滑点,377,842,1733043,36 + 0.0
C,6,"藏不住","BY2/萧秉治",,,分开,284 + 727,A - 右下右滑条开始^^^B - 右边滑点,A - 左下单点^^^B - 左下单点,351,819,55 + 0.4,727,B - 右边滑点,B - 左下单点,351,819,1215018,29 + 0.2
H,8,"换我陪你","炎亚纶",,,分开,161 + 783,A - 左边长条中间、右下单点^^^B - 右边长条中间,A - 左边滑点^^^B - 右边滑点,589,1205,67 + 0.1,783,B - 右边长条中间,B - 右边滑点,589,1205,1858887,34 - 0.4
,,"Loki","BC221",,红色,分开,117 + 320,A - 左边滑点^^^B - 右边滑点,A - 右下单点^^^B - 左下单点,255,482,52 + 0.0,117、320,A - 左边滑点,A - 右下单点,255,482,953339,26 + 0.0
,,"I Got You","Bebe Rexha",,红色,分开,133 + 322,A - 右边滑点^^^B - 左边滑点,A - 左下单点^^^B - 右下单点,205,429,73 + 0.4,133、322,A - 右边滑点,A - 左下单点,205,429,848878,37 - 0.3
,,"PRINCESS","Samuel",,红色,分开,299 + 384,B - 右下单点^^^B - 左下单点、右边单点,B - 左边滑点^^^B - 右下单点,210,494,56 - 0.4,384,B - 左下单点、右边单点,B - 右下单点,210,494,906372,30 - 0.4
F,8,"风云喜","李常超",,,分开,643 + 877,B - 右边单点^^^B - 右边单点,B - 左边单点^^^B - 右边长条结尾、左边单点,394,990,72 + 0.4,877,B - 右边单点,B - 右边长条结尾、左边单点,394,990,1615181,37 + 0.2
,,"马上上马","庄园",,,分开,382 + 737,A - 右边单点^^^B - 左边单点,A - 右边单点^^^B - 左边单点,509,911,79 - 0.2,382、737,A - 右边单点,A - 右边单点,509,911,1728580,39 + 0.4
,,"我的告白","王栎鑫/周文杰",,,分开,390 + 854,A - 左下滑点^^^B - 右下滑点,A - 左边长条中间、右边单点^^^B - 右边长条中间、左边单点,639,1103,79 - 0.2,390、854,A - 左下滑点,A - 左边长条中间、右边单点,639,1103,1803512,39 + 0.4
H,8,"换世奇恋","排骨教主",,,分开,468 + 1081,A - 右边长条结尾、左边单点^^^B - 左边单点,A - 左下左滑条结尾、右下右滑条结尾^^^B - 左下左滑条结尾、右边单点,580,1463,82 + 0.0,1081,B - 左边单点,B - 左下左滑条结尾、右边单点,580,1463,2090077,42 - 0.1
,,"Candy Boy","TWICE",,,分开,1006 + 1240,B - 左边滑点^^^B - 左边长条开始,B - 左下单点、右边单点^^^B - 右边左滑条结尾、左下左滑条中间,516,1352,75 - 0.4,1006,B - 左边滑点,B - 左下单点、右边单点,516,1352,2051458,38 - 0.5
,,"Focus","TANGRAM",,,分开,710 + 814、710 + 817、710 + 814、710 + 817、710 + 814、710 + 817、710 + 814、710 + 817、711 + 814、711 + 817,B - 右下单点^^^B - 左边滑点,B - 右下滑点^^^B - 左边单点、右下单点,378,944,78 - 0.2,710、712,B - 右下单点,B - 右下滑点,378,944,1606684,41 - 0.3
,,"合二为一","王栎鑫",,,分开,371 + 846,A - 右边滑点^^^B - 左边滑点,A - 右边单点^^^B - 左边单点,629,1104,66 - 0.2,371、846,A - 右边滑点,A - 右边单点,629,1104,1610389,33 - 0.1
,,"遇上爱","杨丞琳",,红色,分开,129 + 429,A - 左边单点^^^B - 右边单点,A - 右边滑点^^^B - 左边滑点,315,650,77 - 0.4,129、429,A - 左边单点,A - 右边滑点,315,650,1178469,38 + 0.3
A,7,"爱不得 恨不得 舍不得","胡彦斌",,,分开,404 + 921,A - 左下滑点、右边滑点^^^B - 左边滑点、右下滑点,A - 左下单点^^^B - 右下单点,502,1019,78 - 0.4,404、921,A - 左下滑点、右边滑点,A - 左下单点,502,1019,1892321,39 - 0.2
,,"Flamingo","米津玄師",,红色,分开,210 + 486,A - 左下长条开始、右下右滑条开始^^^B - 左下左滑条开始、右下长条开始,A - 左边单点^^^B - 右边单点,329,699,59 - 0.4,210、486,A - 左下长条开始、右下右滑条开始,A - 左边单点,329,699,1058465,29 + 0.3
,,"Shiny","高颖浠",,,分开,294 + 627、627 + 928,A - 左边单点、右边滑点^^^A - 左下单点,A - 左边单点、右边单点^^^A - 左边滑点、右边滑点,749,1370,105 + 0.4,627,A - 左下单点,A - 左边滑点、右边滑点,749,1370,2571902,62 + 0.1
