字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
V,10,"Victory(困难版)","Bond",,,分开,818 + 948、819 + 948、820 + 948、821 + 948、822 + 948,B - 左边滑键^^^B - 右边连点第 1 个,B - 右边白球^^^B - 左边单点、右边单点,548,990,106 + 0.0,948,B - 右边连点第 1 个,B - 左边单点、右边单点,548,990,3248010,55 + 0.0
B,7,"Brave Heart","宮崎歩",,,分开,333 + 384,A - 右边白球^^^A - 右边白球,A - 右边单点^^^A - 左边单点、右边单点,438,746,65 + 0.2,384,A - 右边白球,A - 左边单点、右边单点,438,746,1529026,33 + 0.2
,,"疯了吧","TWICE",,红色,分开,91 + 270,A - 右边滑键^^^B - 左边单点,A - 左边白球^^^B - 右边白球,153,384,71 - 0.5,270,B - 左边单点,B - 右边白球,153,384,1014203,36 - 0.5
Q,6,"期待","Girl's Day",,红色,分开,27 + 198,A - 左边单点、右边单点^^^B - 左边单点、右边单点,A - 左边白球、右边长条结尾^^^B - 左边白球、右边长条结尾,171,432,68 + 0.0,198,B - 左边单点、右边单点,B - 左边白球、右边长条结尾,171,432,1039957,34 + 0.0
,,"夜空中最亮的星","逃跑计划",,红色,分开,189 + 360,A - 左边白球^^^B - 左边连点第 1 个、右边长条结尾,A - 左边白球^^^B - 右边白球,292,568,67 + 0.4,360,B - 左边连点第 1 个、右边长条结尾,B - 右边白球,292,568,1058890,34 + 0.3
*,9,"オメガリズム","UPLIFT SPICE",,,分开,106 + 352、106 + 354、106 + 681、106 + 683,A - 左边长条开始^^^A - 左边连点第 1 个,A - 右边单点^^^A - 右边白球,440,1010,75 - 0.4,106,A - 左边长条开始,A - 右边单点,440,1010,2245750,38 + 0.0
,,"Slow It Down","Charlie Puth",,红色,分开,57 + 254,A - 右边白球^^^B - 左边白球,A - 右边连点第 1 个^^^B - 左边连点第 1 个,212,471,60 + 0.2,254,B - 左边白球,B - 左边连点第 1 个,212,471,935056,30 + 0.1
,,"你曾那么爱我","陈势安",,红色,分开,125 + 380,A - 左边白球^^^B - 右边白球,A - 右边长条中间^^^B - 左边长条中间,213,514,58 + 0.0,125、380,A - 左边白球,A - 右边长条中间,213,514,1070882,29 + 0.0
,,"She is","OVAN/SHAUN",,红色,分开,109 + 162、110 + 162、111 + 162,A - 左边滑键^^^A - 右边单点,A - 左边单点^^^A - 右边长条结尾,228,379,56 - 0.5,144,A - 右边长条中间,A - 左边白球,228,379,776765,30 - 0.3
D,8,"Don't Leave Me","防弹少年团",,,分开,107 + 333,A - 左边长条开始^^^B - 左边长条开始,A - 右边长条中间^^^B - 左边连点第 3 个、右边长条结尾,325,678,70 - 0.5,333,B - 左边长条开始,B - 左边连点第 3 个、右边长条结尾,325,678,1412029,36 - 0.3
P,8,"偏偏","Sihan/银临",,,分开,417 + 601、419 + 601,B - 左边单点^^^B - 左边长条开始,B - 左边单点^^^B - 左边白球,306,718,63 + 0.0,419,B - 左边白球,B - 右边白球,306,718,1394864,32 - 0.3
,,"On My Way","Alan Walker/Sabrina Carpenter/Farruko",,红色,分开,59 + 189、59 + 190,A - 右边单点^^^B - 左边单点,A - 右边单点^^^B - 左边单点,106,239,67 - 0.5,59,A - 右边单点,A - 右边单点,106,239,716117,35 + 0.0
,,"The Fire","吉克隽逸",,红色,分开,147 + 323,A - 左边单点^^^B - 右边单点,A - 左边单点^^^B - 右边单点,238,456,74 - 0.2,147、323,A - 左边单点,A - 左边单点,238,456,1008876,37 - 0.1
,,"盛装游行","back number",,红色,分开,43 + 341,A - 左边白球^^^B - 右边白球,A - 右边长条开始^^^B - 左边长条开始,246,490,60 - 0.4,341,B - 右边白球,B - 左边长条开始,246,490,1068173,30 - 0.2
,,"炫舞","陈伟霆",,,分开,257 + 598,A - 左边滑键^^^B - 左边滑键,A - 右边滑键^^^B - 左边长条结尾、右边长条结尾,354,682,54 - 0.1,598,B - 左边滑键,B - 左边长条结尾、右边长条结尾,354,682,1119580,29 + 0.1
,,"Loved","Highlight",,红色,分开,171 + 247、171 + 248、247 + 351、248 + 351,A - 左边白球^^^B - 左边白球,A - 右边白球^^^B - 右边单点,221,421,55 + 0.0,247、248,B - 左边白球,B - 右边单点,221,421,1012062,28 - 0.5
,,"HERO","李子璇",,红色,分开,98 + 337,A - 左边连点第 2 个^^^B - 左边单点,A - 左边连点第 2 个^^^B - 左边白球,194,407,67 - 0.4,337,B - 左边单点,B - 左边白球,194,407,1050236,34 + 0.1
W,6,"王妃","萧敬腾",,红色,分开,122 + 446、122 + 447、124 + 446、124 + 447、126 + 446、126 + 447,A - 右边单点^^^B - 左边单点,A - 左边单点^^^B - 右边连点第 3 个,234,553,69 + 0.1,446、447,B - 左边单点,B - 右边连点第 3 个,234,553,1256122,37 + 0.4
J,7,"寂静之空","傅许",,,分开,207 + 460、207 + 488、234 + 460、234 + 488、460 + 513,A - 左边滑键^^^B - 右边滑键,A - 右边滑键^^^B - 左边滑键,293,549,74 + 0.0,460、488,B - 右边滑键,B - 左边滑键,293,549,1663353,38 - 0.5
W,7,"往后余生","王贰浪",,,分开,509 + 567、510 + 567,B - 右边单点^^^B - 左边长条开始,B - 右边白球^^^B - 左边单点、右边滑键,314,709,76 - 0.4,509、510,B - 右边单点,B - 右边白球,314,709,1542563,39 + 0.1
,,"雨后的咖啡","SNP",,红色,分开,127 + 360、127 + 361、128 + 360、128 + 361,A - 右边滑键^^^B - 左边滑键,A - 右边滑键^^^B - 左边单点,249,483,56 + 0.0,127、128、360、361,A - 右边滑键,A - 右边滑键,249,483,942784,28 + 0.0
,,"I'm OK","小青龙",,红色,分开,182 + 491、182 + 492、182 + 493、182 + 494、182 + 495、182 + 496、182 + 497、182 + 498,A - 左边滑键^^^B - 左边滑键,A - 右边白球^^^B - 左边白球,218,590,91 + 0.0,491、492、493、494、495、496、497、498,B - 左边滑键,B - 左边白球,218,590,1578226,47 + 0.0
,,"if","西野カナ",,,分开,156 + 196,A - 左边白球^^^A - 右边滑键,A - 左边连点第 2 个^^^A - 左边单点,290,570,58 + 0.3,196,A - 右边滑键,A - 左边单点,290,570,1132132,30 - 0.4
L,6,"Ladybees","蜜蜂少女队",,红色,分开,123 + 287、123 + 295、131 + 287、131 + 295,A - 右边单点^^^B - 右边单点,A - 左边单点^^^B - 右边单点,204,496,62 + 0.0,123、131、287、295,A - 右边单点,A - 左边单点,204,496,1084389,31 + 0.0
W,9,"Why So Lonely","Wonder Girls",,,分开,464 + 544,B - 左边单点、右边长条开始^^^B - 右边长条中间,B - 左边单点、右边长条开始^^^B - 左边单点、右边滑键,456,1078,86 + 0.0,486,B - 左边长条中间、右边白球,B - 左边白球,456,1078,2171776,45 + 0.2
,,"那时正好","赵政豪",,,分开,370 + 427,B - 右边白球^^^B - 左边白球,B - 左边长条结尾^^^B - 左边单点,256,702,51 - 0.5,427,B - 左边白球,B - 左边单点,256,702,1231571,25 + 0.3
A,7,"爱不得 恨不得 舍不得","胡彦斌",,,分开,293 + 661、293 + 662、293 + 663、293 + 666、293 + 667、294 + 661、294 + 662、294 + 663、294 + 666、294 + 667,A - 右边连点第 1 个^^^B - 左边连点第 1 个,A - 左边单点^^^B - 右边单点,345,713,80 + 0.0,293、294、295、298、299、661、662、663、666、667,A - 右边连点第 1 个,A - 左边单点,345,713,1860679,40 + 0.0
D,10,"Dura","Daddy Yankee",,,分开,393 + 519、393 + 520、393 + 522、393 + 523、393 + 524、393 + 525、393 + 526、393 + 527,B - 右边白球^^^B - 左边单点,B - 左边白球^^^B - 左边单点,364,879,82 + 0.0,519、520,B - 左边单点,B - 左边单点,364,879,2769834,42 + 0.0
D,10,"大艺术家(困难版)","蔡依林",,,分开,735 + 1001、736 + 1001、737 + 1001、738 + 1001,B - 左边连点第 1 个^^^B - 左边单点,B - 右边单点^^^B - 左边滑键、右边单点,612,1103,96 - 0.3,735、736、737、738,B - 左边连点第 1 个,B - 右边单点,612,1103,2314395,50 + 0.0
D,9,"Digital World","Amaranthe",,红色,分开,85 + 355,A - 右边长条开始^^^B - 左边长条开始,A - 左边滑键^^^B - 右边滑键,251,508,79 + 0.0,355,B - 左边长条开始,B - 右边滑键,251,508,1369404,40 - 0.5
H,9,"火炎","女王蜂",,,分开,204 + 654,A - 左边白球^^^B - 右边白球,A - 左边白球^^^B - 右边白球,403,917,74 + 0.0,204、654,A - 左边白球,A - 左边白球,403,917,2021477,37 + 0.0
F,9,"Firefly","Abba Teens",,红色,分开,391 + 529,B - 左边单点、右边单点^^^B - 左边白球、右边单点,B - 左边白球、右边单点^^^B - 右边白球,330,584,78 - 0.5,529,B - 左边白球、右边单点,B - 右边白球,330,584,1394364,41 - 0.5
,,"如果当时","胡夏",,红色,分开,241 + 364,B - 左边单点^^^B - 右边单点,B - 左边白球^^^B - 左边单点,235,510,67 - 0.1,364,B - 右边单点,B - 左边单点,235,510,1103495,34 + 0.2
F,6,"Flamingo","米津玄師",,红色,分开,192 + 419,A - 右边白球^^^B - 左边白球,A - 左边长条中间^^^B - 右边长条中间,270,578,59 + 0.4,192、419,A - 右边白球,A - 左边长条中间,270,578,1085203,30 - 0.3
M,6,"梦想时代(QQ炫舞系列主题曲)","刘人语/罗奕佳/苏芮琪",,红色,分开,148 + 335、150 + 335,A - 左边白球^^^B - 左边白球,A - 左边单点^^^B - 右边白球,218,513,74 + 0.2,335,B - 左边白球,B - 右边白球,218,513,1270356,38 + 0.1
,,"I Love You","玉泽演/吴映洁",,红色,分开,263 + 440、263 + 446,B - 右边单点^^^B - 左边单点,B - 右边长条中间^^^B - 右边单点,233,546,61 - 0.1,440、446,B - 左边单点,B - 右边单点,233,546,957147,31 + 0.0
D,6,"叮叮当当(QQ炫舞手游原创音乐)","贰哲",,,分开,119 + 398、119 + 399、119 + 401、119 + 402、120 + 398、120 + 399、120 + 401、120 + 402、120 + 398、120 + 399,A - 右边长条结尾^^^B - 左边长条结尾,A - 左边连点第 2 个^^^B - 右边连点第 2 个,290,565,61 - 0.2,119、120、122、123、398、399、401、402,A - 右边长条结尾,A - 左边连点第 2 个,290,565,1428936,30 + 0.4
,,"觅","王喆",,,分开,176 + 623、177 + 623、178 + 623、179 + 623、181 + 623、357 + 623、358 + 623、359 + 623、360 + 623、362 + 623,A - 右边单点^^^B - 右边白球,A - 右边白球^^^B - 左边连点第 1 个,285,670,73 + 0.0,623,B - 右边白球,B - 左边连点第 1 个,285,670,1868741,39 + 0.0
Z,10,"ZastiZ(QQ炫舞手游原创音乐)","JurokuNeta",,,分开,377 + 540、377 + 560、377 + 561,B - 右边白球^^^B - 右边白球,B - 右边白球^^^B - 左边白球,323,684,101 + 0.0,377,B - 右边白球,B - 右边白球,323,684,2212830,52 - 0.5
S,8,"Scarlet Faith","仲村芽衣子",,,分开,165 + 506、165 + 517、176 + 506、176 + 517、446 + 506、446 + 517、447 + 506、447 + 517,A - 右边白球^^^B - 左边白球,A - 右边白球^^^B - 左边白球,262,601,74 - 0.5,506,B - 左边白球,B - 左边白球,262,601,1598033,38 - 0.5
S,8,"Somebody Told Me","Charlie Puth",,,分开,202 + 591、202 + 596、207 + 591、207 + 596,A - 左边单点^^^B - 右边单点,A - 左边单点^^^B - 右边单点,361,785,60 + 0.4,202、207、591、596,A - 左边单点,A - 左边单点,361,785,1536583,30 + 0.2
N,8,"你和我的一天","水濑祈",,,分开,242 + 530,A - 左边单点^^^B - 右边单点,A - 左边长条中间^^^B - 右边长条中间,330,618,72 + 0.0,242、530,A - 左边单点,A - 左边长条中间,330,618,1487574,36 + 0.0
,,"黒い羊","欅坂46",,红色,分开,56 + 131,A - 右边连点第 1 个^^^A - 左边单点,A - 左边单点^^^A - 右边长条开始,210,436,55 - 0.2,56,A - 右边连点第 1 个,A - 左边单点,210,436,895249,28 + 0.0
G,9,"Gee","少女时代",,,分开,133 + 281、133 + 284、134 + 281、134 + 284,A - 左边长条中间^^^A - 左边连点第 1 个,A - 右边连点第 2 个^^^A - 右边连点第 3 个,492,946,61 + 0.1,133,A - 左边长条中间,A - 右边连点第 2 个,492,946,1755944,31 - 0.3
Z,7,"最近","王小帅",,红色,分开,164 + 432、164 + 435、164 + 436、164 + 437、164 + 441、167 + 432、167 + 435、167 + 436、167 + 437、167 + 441,A - 右边连点第 1 个^^^B - 左边连点第 1 个,A - 左边连点第 2 个^^^B - 右边连点第 2 个,244,512,82 + 0.0,164、167、168、169、173、432、435、436、437、441,A - 右边连点第 1 个,A - 左边连点第 2 个,244,512,1372839,41 + 0.0
X,7,"像暗杀似的绕到背后突然拥抱你","太一",,,分开,472 + 508,B - 右边白球^^^B - 右边单点,B - 右边白球^^^B - 左边单点,284,544,68 + 0.0,472,B - 右边白球,B - 右边白球,284,544,1446217,35 - 0.5
D,9,"Dear Brave","鹿乃",,蓝色,分开,1084 + 1271、1084 + 1272,B - 左边单点^^^B - 右边单点,B - 左边长条结尾、右边长条结尾^^^B - 左边滑键,623,1335,73 + 0.4,1084,B - 左边单点,B - 左边长条结尾、右边长条结尾,623,1335,2795627,37 + 0.4
,,"完美体贴","新乐尘符/李思雨/林俊呈",,红色,分开,141 + 315,A - 左边单点^^^B - 右边单点,A - 右边滑键^^^B - 右边滑键,193,401,66 - 0.3,315,B - 右边单点,B - 右边滑键,193,401,1059938,34 + 0.1
,,"玫瑰少年","蔡依林",,红色,分开,93 + 230、93 + 231,A - 右边单点^^^B - 右边单点,A - 左边白球^^^B - 左边滑键、右边单点,172,305,59 + 0.0,230、231,B - 右边单点,B - 左边滑键、右边单点,172,305,831540,30 - 0.5
,,"左边","杨丞琳",,红色,分开,182 + 368、183 + 368、184 + 368,A - 右边长条结尾^^^B - 左边白球,A - 右边白球^^^B - 左边长条开始,214,421,65 - 0.2,368,B - 左边白球,B - 左边长条开始,214,421,1141574,33 + 0.3
T,10,"天樂","和楽器バンド",,,分开,719 + 939、719 + 940、719 + 941、719 + 942、720 + 939、720 + 940、720 + 941、720 + 942、721 + 939、721 + 940,B - 右边连点第 2 个^^^B - 左边连点第 1 个,B - 左边白球^^^B - 左边白球,555,1114,104 + 0.0,719、720、721、722、723、939、940、941、942,B - 右边连点第 2 个,B - 左边白球,555,1114,3468986,52 + 0.0
,,"Play It Cool","Steve Aoki/MONSTA X",,红色,分开,101 + 189、101 + 195、101 + 196、101 + 197、101 + 189、101 + 195、101 + 196、101 + 197、102 + 189、102 + 195,A - 左边单点^^^B - 右边白球,A - 右边白球^^^B - 左边单点,180,382,63 + 0.0,101、102、103、189、195、196、197,A - 左边单点,A - 右边白球,180,382,1068677,32 - 0.5
,,"魂不守舍","朱星杰",,红色,分开,163 + 291,A - 左边白球^^^B - 右边连点第 1 个,A - 左边长条结尾^^^B - 右边长条结尾,204,439,52 - 0.5,163,A - 左边白球,A - 左边长条结尾,204,439,979455,26 + 0.0
R,7,"Rightfully","Mili",,,分开,700 + 750、701 + 750、702 + 750、704 + 750,B - 右边滑键^^^B - 右边单点,B - 右边白球^^^B - 右边白球,357,780,69 + 0.0,700、701、702、704,B - 右边滑键,B - 右边白球,357,780,1676910,35 - 0.5
,,"Shiny","高颖浠",,,分开,469 + 755、469 + 758、469 + 759、469 + 760、469 + 761、469 + 764,A - 右边连点第 1 个^^^B - 左边单点,A - 左边滑键^^^B - 左边滑键,547,1028,98 - 0.5,469,A - 右边连点第 1 个,A - 左边滑键,547,1028,2603120,52 - 0.5
,,"星期天","张紫豪",,红色,分开,139 + 328、139 + 329、139 + 330、140 + 328、140 + 329、140 + 330、141 + 328、141 + 329、141 + 330、147 + 328,A - 左边白球^^^B - 右边白球,A - 左边连点第 1 个^^^B - 左边单点,183,398,69 + 0.0,328、329、330,B - 右边白球,B - 左边单点,183,398,1056483,37 - 0.5
,,"I Won’t Let You Go","GOT7",,红色,分开,174 + 374、174 + 376、174 + 377、175 + 374、175 + 376、175 + 377、176 + 374、176 + 376、176 + 377、177 + 374,A - 左边单点^^^B - 右边单点,A - 右边单点^^^B - 左边单点,207,407,57 + 0.0,174、176、177、374、376、377,A - 左边单点,A - 右边单点,207,407,934647,29 - 0.5
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",,红色,分开,128 + 156,B - 右边白球^^^B - 右边白球,B - 右边白球^^^B - 右边白球,77,207,47 + 0.0,145、149,B - 左边白球,B - 左边白球,77,207,606657,25 - 0.5
,,"Too Much","Carly Rae Jepsen",,红色,分开,95 + 241、95 + 260,A - 右边白球^^^B - 左边白球,A - 左边连点第 1 个^^^B - 右边连点第 1 个,157,319,69 + 0.0,241、260,B - 左边白球,B - 右边连点第 1 个,157,319,756218,35 - 0.5
,,"ME!","Taylor Swift/Brendon Urie",,红色,分开,40 + 167,A - 左边长条开始^^^B - 右边长条开始,A - 右边单点^^^B - 右边单点,137,309,61 - 0.4,167,B - 右边长条开始,B - 右边单点,137,309,740531,30 + 0.3
H,7,"坏女孩","陈嘉桦",,,分开,206 + 503,A - 左边滑键^^^B - 右边滑键,A - 左边单点^^^B - 右边单点,282,721,73 + 0.4,206、503,A - 左边滑键,A - 左边单点,282,721,1395586,37 - 0.3
,,"BET","Da-iCE",,红色,分开,207 + 275,B - 右边白球^^^B - 右边长条中间,B - 左边白球^^^B - 右边白球,195,452,61 - 0.3,207,B - 右边白球,B - 左边白球,195,452,1085473,32 - 0.5
,,"蹁跹舞(QQ炫舞手游原创音乐)","QQ炫舞手游",,红色,分开,98 + 303,A - 左边单点^^^B - 右边连点第 2 个,A - 左边长条开始^^^B - 左边单点,197,443,61 + 0.2,303,B - 右边连点第 2 个,B - 左边单点,197,443,973918,31 + 0.4
,,"Turn Up","周汤豪",,红色,分开,152 + 397,A - 右边单点^^^B - 右边单点,A - 左边白球^^^B - 右边白球,231,467,62 + 0.0,152、397,A - 右边单点,A - 左边白球,231,467,1053384,31 + 0.0
A,6,"爱投罗网","罗志祥",,,分开,205 + 295、205 + 296、205 + 297、205 + 298、205 + 300,B - 左边单点^^^B - 左边滑键,B - 左边白球、右边长条结尾^^^B - 左边连点第 3 个,199,600,67 + 0.0,205,B - 左边单点,B - 左边白球、右边长条结尾,199,600,1399157,34 + 0.0
,,"Radiant","TANGRAM",,,分开,261 + 672,A - 左边单点、右边长条开始^^^B - 左边长条开始、右边单点,A - 右边长条开始^^^B - 左边长条开始,415,858,79 - 0.2,261、672,A - 左边单点、右边长条开始,A - 右边长条开始,415,858,1680502,39 + 0.4
*,9,"[A]ddiction","EVO+",20,,分开,74 + 250,A - 左边白球^^^A - 右边单点,A - 左边白球^^^A - 左边白球,360,782,87 - 0.5,74,A - 左边白球,A - 左边白球,360,782,2563477,44 + 0.0
,,"两小无猜","小木",,红色,分开,263 + 461、263 + 462、263 + 463、264 + 461、264 + 462、264 + 463,B - 左边长条中间^^^B - 右边连点第 1 个,B - 左边单点^^^B - 左边单点,235,523,67 - 0.4,461、462、463,B - 右边连点第 1 个,B - 左边单点,235,523,1193660,34 - 0.2
Y,8,"雲を抜けた青空","Da-iCE",,,分开,211 + 562,A - 左边单点^^^B - 右边单点,A - 左边单点^^^B - 右边单点,350,724,71 + 0.4,211、562,A - 左边单点,A - 左边单点,350,724,1536480,36 - 0.3
P,8,"僕は僕であって","angela/fripSide",,,分开,109 + 402,A - 右边白球^^^B - 左边白球,A - 左边长条中间、右边长条中间^^^B - 左边长条中间、右边长条中间,286,680,68 + 0.2,109、402,A - 右边白球,A - 左边长条中间、右边长条中间,286,680,1778712,34 + 0.1
W,6,"Wolves","Selena Gomez/Marshmello",,,分开,147 + 473,A - 左边白球、右边长条中间^^^B - 左边长条中间、右边白球,A - 左边长条中间、右边白球^^^B - 左边白球、右边长条中间,365,743,74 - 0.2,147、473,A - 左边白球、右边长条中间,A - 左边长条中间、右边白球,365,743,1431480,37 - 0.1
,,"Baby Don't Cry","于湉",,红色,分开,273 + 331,B - 右边单点^^^B - 左边长条开始,B - 右边单点^^^B - 左边白球,202,396,66 - 0.4,331,B - 左边长条开始,B - 左边白球,202,396,1036881,34 + 0.1
H,8,"Happy Song","南征北战NZBZ",,,分开,493 + 834,A - 左边白球、右边长条中间^^^B - 左边长条中间、右边白球,A - 左边长条中间、右边长条中间^^^B - 左边长条中间、右边长条中间,599,1094,86 - 0.2,493、834,A - 左边白球、右边长条中间,A - 左边长条中间、右边长条中间,599,1094,1995930,43 - 0.1
,,"flower of sorrow","花たん",,,分开,242 + 862、685 + 862,A - 右边单点^^^B - 左边白球,A - 左边单点^^^B - 右边白球,423,927,76 + 0.1,862,B - 左边白球,B - 右边白球,423,927,1942874,38 + 0.1
,,"捕风","音频怪物/汐音社",,,分开,320 + 717,A - 右边连点第 1 个^^^B - 左边连点第 1 个,A - 右边白球^^^B - 左边白球,373,770,61 + 0.4,320、717,A - 右边连点第 1 个,A - 右边白球,373,770,1409762,31 - 0.3
D,9,"Dear Future Husband","Meghan Trainor",,,分开,237 + 551、468 + 551,A - 右边白球^^^B - 右边白球,A - 左边滑键^^^B - 右边滑键,336,852,67 + 0.1,551,B - 右边白球,B - 右边滑键,336,852,1929880,35 - 0.2
J,8,"境界の彼方","茅原実里",,,分开,307 + 749、307 + 750、308 + 749、308 + 750,A - 右边单点^^^B - 左边单点,A - 左边长条结尾^^^B - 右边长条结尾,567,1009,64 - 0.4,307、308、749、750,A - 右边单点,A - 左边长条结尾,567,1009,1623317,32 - 0.2
S,6,"声音之城","飞儿乐团",,红色,分开,77 + 279,A - 右边单点^^^B - 左边单点,A - 右边单点^^^B - 右边滑键,204,407,69 + 0.4,279,B - 左边单点,B - 右边滑键,204,407,1180599,35 - 0.3
M,6,"莫名奇妙爱上你","朱主爱",,,分开,344 + 517、517 + 564,B - 左边单点^^^B - 右边单点,B - 左边单点^^^B - 右边白球,343,664,56 + 0.2,517,B - 右边单点,B - 右边白球,343,664,1260317,29 + 0.0
,,"365","Zedd/Katy Perry",,红色,分开,60 + 223,A - 右边白球^^^B - 左边白球,A - 右边连点第 2 个^^^B - 左边连点第 2 个,161,342,67 + 0.0,223,B - 左边白球,B - 左边连点第 2 个,161,342,831174,34 - 0.5
D,8,"等待","黄龄",,,分开,360 + 761、360 + 762、361 + 761、361 + 762、361 + 761、361 + 762、361 + 761、361 + 762、361 + 761、361 + 762,A - 右边单点^^^B - 左边单点,A - 左边单点^^^B - 右边单点,466,867,70 - 0.4,360、361、761、762,A - 右边单点,A - 左边单点,466,867,1821959,35 - 0.2
K,10,"克罗地亚第二狂想曲","Various Artists",,蓝色,分开,307 + 778、778 + 1190,A - 左边单点^^^A - 左边单点,A - 左边长条开始、右边单点^^^A - 右边白球,832,1639,99 - 0.2,778,A - 左边单点,A - 右边白球,832,1639,4687330,50 - 0.5
,,"仁心所向","河图",,,分开,435 + 858、435 + 859、436 + 858、436 + 859,A - 右边白球^^^B - 左边白球,A - 左边长条结尾、右边长条结尾^^^B - 左边长条结尾、右边长条结尾,529,952,71 + 0.0,435、858,A - 右边白球,A - 左边长条结尾、右边长条结尾,529,952,1519319,36 - 0.5
,,"工笔","Awaken-F",,,分开,116 + 484,A - 右边白球^^^B - 左边白球,A - 右边长条开始^^^B - 左边长条开始,273,641,79 - 0.4,116、484,A - 右边白球,A - 右边长条开始,273,641,1829950,39 + 0.3
,,"Last One Standing","Simple Plan",,,分开,395 + 641,B - 右边滑键^^^B - 右边长条开始,B - 右边连点第 2 个^^^B - 左边单点,314,839,73 + 0.1,641,B - 右边长条开始,B - 左边单点,314,839,1785544,38 + 0.1
,,"朝代","排骨教主",,红色,分开,88 + 191,A - 右边白球^^^B - 左边单点,A - 右边滑键^^^B - 左边单点、右边滑键,166,351,64 - 0.5,191,B - 左边单点,B - 左边单点、右边滑键,166,351,961779,32 + 0.0
E,7,"Electroheart","Amaranthe",,,分开,156 + 521、156 + 522、160 + 521、160 + 522、161 + 521、161 + 522、427 + 521、427 + 522、431 + 521、431 + 522,A - 右边白球^^^B - 右边滑键,A - 右边白球^^^B - 左边单点、右边单点,258,560,67 - 0.3,521、522,B - 右边滑键,B - 左边单点、右边单点,258,560,1325451,34 + 0.0
,,"Loki","BC221",,红色,分开,108 + 278、109 + 278,A - 左边滑键^^^B - 右边长条开始,A - 右边滑键^^^B - 右边单点,227,427,57 - 0.5,278,B - 右边长条开始,B - 右边单点,227,427,1018987,29 - 0.5
H,9,"Hypnotic","Zella Day",,,分开,249 + 568,A - 左边滑键^^^B - 右边滑键,A - 左边单点、右边单点^^^B - 左边单点、右边单点,491,980,79 - 0.2,249、568,A - 左边滑键,A - 左边单点、右边单点,491,980,2234489,39 + 0.4
,,"马上上马","庄园",,,分开,465 + 532,B - 左边白球^^^B - 右边单点,B - 右边白球^^^B - 左边白球,375,665,89 - 0.5,532,B - 右边单点,B - 左边白球,375,665,1847333,46 + 0.0
D,8,"DANCE DANCE","Day6",,,分开,371 + 430,B - 左边长条开始^^^B - 右边单点,B - 右边白球^^^B - 右边白球,367,778,66 - 0.1,371,B - 左边长条开始,B - 右边白球,367,778,1639691,35 - 0.5
,,"彩虹","苏醒",,红色,分开,117 + 283、117 + 284、117 + 285、118 + 283、118 + 284、118 + 285、119 + 283、119 + 284、119 + 285,A - 左边单点^^^B - 右边单点,A - 左边滑键^^^B - 右边滑键,204,423,69 + 0.4,117、118、119、283、284、285,A - 左边单点,A - 左边滑键,204,423,947065,35 - 0.3
C,6,"藏不住","BY2/萧秉治",,,分开,230 + 576、230 + 577,A - 左边单点^^^B - 右边单点,A - 左边白球^^^B - 右边滑键,277,654,55 - 0.1,576、577,B - 右边单点,B - 右边滑键,277,654,1259259,28 - 0.4
,,"I Got You","Bebe Rexha",,红色,分开,141 + 312,A - 左边连点第 1 个^^^B - 右边连点第 1 个,A - 左边单点^^^B - 右边单点,187,407,73 + 0.0,141、312,A - 左边连点第 1 个,A - 左边单点,187,407,886324,37 - 0.5
,,"幸福症候群","nanawoakari",,,分开,12 + 404、12 + 405、12 + 406,A - 左边白球、右边长条中间^^^B - 左边连点第 1 个,A - 右边白球^^^B - 右边连点第 1 个,220,523,72 - 0.2,404、405、406,B - 左边连点第 1 个,B - 右边连点第 1 个,220,523,1503289,35 + 0.0
,,"不念则忘","音阙诗听/赵方婧",,红色,分开,355 + 455,B - 左边长条开始^^^B - 左边单点,B - 左边单点^^^B - 左边白球,265,531,56 + 0.4,455,B - 左边单点,B - 左边白球,265,531,930780,29 - 0.5
,,"我的告白","王栎鑫/周文杰",,,分开,480 + 546、480 + 547,B - 右边白球^^^B - 左边连点第 1 个,B - 左边白球^^^B - 左边单点,454,757,75 + 0.0,546、547,B - 左边连点第 1 个,B - 左边单点,454,757,1688979,39 - 0.5
,,"豆你玩","李子璇",,红色,分开,292 + 337、292 + 338、292 + 339、292 + 340、292 + 341、292 + 352、292 + 354、292 + 355、292 + 356、292 + 357,B - 右边滑键^^^B - 右边单点,B - 左边白球^^^B - 右边白球,263,434,114 + 0.0,329,B - 右边白球,B - 右边白球,263,434,1446263,58 + 0.0
,,"Focus","TANGRAM",,,分开,127 + 271、127 + 272、127 + 458、127 + 459、127 + 271、127 + 272、127 + 458、127 + 459、127 + 271、127 + 272,A - 右边连点第 1 个^^^B - 左边连点第 1 个,A - 右边白球^^^B - 左边白球,210,518,65 + 0.0,127、128、271、272、458、459,A - 右边连点第 1 个,A - 右边白球,210,518,1480876,33 - 0.5
