字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
G,9,"Get Cool","Stray Kids",,红色,分开,188 + 391、188 + 392、188 + 393、189 + 391、189 + 392、189 + 393、190 + 391、190 + 392、190 + 393,A - 右下角数字 1 蓝条开始^^^B - 左上角数字 1 蓝条开始,A - 左上角数字 5 蓝条结尾、右上角数字 6 单点^^^B - 右下角数字 5 蓝条结尾、左下角数字 6 单点,237,440,62 - 0.4,188、189、190、391、392、393,A - 右下角数字 1 蓝条开始,A - 左上角数字 5 蓝条结尾、右上角数字 6 单点,237,440,1149893,31 - 0.2
J,7,"寂静之空","傅许",,,分开,306 + 344、307 + 344、308 + 344、309 + 344、310 + 344、311 + 344、312 + 344、313 + 344、314 + 344、315 + 344,B - 左下角数字 1 单点^^^B - 右下角数字 8 单点,B - 左上角数字 5 单点^^^B - 中间数字 4 单点,207,386,53 + 0.0,324、344,B - 左上角数字 8 单点,B - 中间数字 4 单点,207,386,1142291,27 + 0.0
S,6,"斯诺克","付辛博",,红色,分开,55 + 265、56 + 265、57 + 265,A - 右上角数字 1 单点^^^B - 右下角数字 6 单点,A - 左上角数字 9 单点^^^B - 右上角数字 7 蓝条结尾,140,320,53 - 0.1,265,B - 右下角数字 6 单点,B - 右上角数字 7 蓝条结尾,140,320,927381,29 + 0.0
H,7,"坏掉的大人","陈势安",,,分开,130 + 373,A - 右上角数字 1 单点^^^B - 右上角数字 1 单点,A - 左上角数字 12 蓝条结尾^^^B - 左上角数字 12 蓝条结尾,237,502,43 - 0.4,130、373,A - 右上角数字 1 单点,A - 左上角数字 12 蓝条结尾,237,502,1123502,21 + 0.3
F,9,"Faded(困难版)","Alan Walker",,,分开,418 + 454,B - 右下角数字 1 单点^^^B - 右上角数字 1 单点,B - 下面数字 6 蓝条结尾^^^B - 上面数字 18 单点,287,583,66 + 0.0,442,B - 右上角数字 1 单点,B - 左下角数字 7 单点,287,583,1772158,35 + 0.0
E,7,"Everything I Need","Skylar Grey",,,分开,259 + 369,B - 左下角数字 2 单点^^^B - 右边数字 1 单点,B - 右边数字 7 绿条中间^^^B - 右上角数字 6 蓝条结尾,202,474,44 - 0.3,369,B - 右边数字 1 单点,B - 右上角数字 6 蓝条结尾,202,474,903408,22 - 0.1
D,10,"Dura","Daddy Yankee",,,分开,178 + 469,A - 右上角数字 16 蓝条开始^^^B - 左边数字 5 绿条中间,A - 右下角数字 9 蓝条结尾、左上角数字 10 单点^^^B - 左下角数字 18 单点,309,760,90 - 0.4,178,A - 右上角数字 16 蓝条开始,A - 右下角数字 9 蓝条结尾、左上角数字 10 单点,309,760,2311822,49 + 0.0
Z,10,"直到世界终结(困难版)","WANDS",,,分开,285 + 401,B - 左上角数字 4 蓝条开始^^^B - 右上角数字 1 蓝条开始,B - 左下角数字 3 绿条开始^^^B - 右下角数字 3 绿条开始,281,693,73 - 0.4,285、401,B - 左上角数字 4 蓝条开始,B - 左下角数字 3 绿条开始,281,693,1798262,36 + 0.3
D,10,"大艺术家(困难版)","蔡依林",,,分开,384 + 836,A - 左上角数字 3 单点、右下角数字 3 单点^^^B - 左上角数字 3 单点、右下角数字 3 单点,A - 上面数字 8 蓝条中间^^^B - 下面数字 8 蓝条中间,527,951,132 + 0.0,384、836,A - 左上角数字 3 单点、右下角数字 3 单点,A - 上面数字 8 蓝条中间,527,951,2797888,66 + 0.0
T,9,"the WORLD","Nightmare",,,分开,232 + 504、232 + 505、232 + 507、232 + 512、233 + 504、233 + 505、233 + 507、233 + 512、235 + 504、235 + 505,A - 左下角数字 1 单点^^^B - 右上角数字 1 单点,A - 右下角数字 5 单点^^^B - 左上角数字 5 单点,378,658,62 + 0.2,232、233、235、240、504、505、507、512,A - 左下角数字 1 单点,A - 右下角数字 5 单点,378,658,1398101,31 + 0.1
V,10,"Victory(困难版)","Bond",,,分开,321 + 884、324 + 884、327 + 884、330 + 884,A - 左上角数字 5 蓝条结尾、右上角数字 6 蓝条开始^^^B - 右上角数字 1 蓝条结尾、上面数字 2 蓝条开始,A - 左上角数字 5 蓝条结尾、右上角数字 6 蓝条开始^^^B - 右上角数字 7 蓝条结尾、下面数字 11 单点,552,1032,114 + 0.0,321、324、327、330,A - 左上角数字 5 蓝条结尾、右上角数字 6 蓝条开始,A - 左上角数字 5 蓝条结尾、右上角数字 6 蓝条开始,552,1032,3379074,58 + 0.0
E,6,"Enough","GOT7",,,分开,128 + 206、129 + 206、137 + 206,A - 左边数字 13 单点^^^B - 左下角数字 2 单点,A - 右上角数字 7 蓝条结尾^^^B - 右下角数字 8 绿条开始,174,371,50 - 0.1,206,B - 左下角数字 2 单点,B - 右下角数字 8 绿条开始,174,371,1002603,26 + 0.1
G,10,"更新","Sabão",,,分开,362 + 466、362 + 467、362 + 468、362 + 513、362 + 514、362 + 515,B - 右上角数字 6 单点^^^B - 右下角数字 11 绿条结尾,B - 右边数字 13 绿条中间^^^B - 右下角数字 6 单点,245,547,60 + 0.1,362,B - 右上角数字 6 单点,B - 右边数字 13 绿条中间,245,547,1713261,30 + 0.1
W,10,"Why So Lonely","Wonder Girls",,,分开,338 + 522、338 + 583,B - 左下角数字 5 绿条中间、右上角数字 6 单点^^^B - 左上角数字 4 绿条中间、右边数字 5 单点,B - 右下角数字 10 蓝条结尾、左下角数字 11 单点^^^B - 中间数字 9 单点,289,634,67 + 0.1,338,B - 左下角数字 5 绿条中间、右上角数字 6 单点,B - 右下角数字 10 蓝条结尾、左下角数字 11 单点,289,634,1787025,35 - 0.4
H,8,"换世奇恋","排骨教主",,,分开,140 + 362、140 + 468、362 + 468,A - 右下角数字 1 单点^^^B - 左下角数字 1 单点,A - 左边数字 7 单点^^^B - 右边数字 7 单点,209,539,53 + 0.2,140、362、468,A - 右下角数字 1 单点,A - 左边数字 7 单点,209,539,1286876,27 - 0.4
N,7,"粘人精","圈9/谣君/新乐尘符",,,分开,142 + 320、142 + 321、142 + 322、142 + 323、142 + 324、143 + 320、143 + 321、143 + 322、143 + 323、143 + 324,A - 右下角数字 1 单点^^^B - 左上角数字 1 单点,A - 左上角数字 7 单点^^^B - 右下角数字 7 单点,187,413,58 + 0.0,142、143、144、145、146、320、321、322、323、324,A - 右下角数字 1 单点,A - 左上角数字 7 单点,187,413,1198417,29 + 0.0
D,8,"Digital World","Amaranthe",,红色,分开,4 + 175、4 + 176、4 + 175、4 + 176、4 + 175、4 + 176、4 + 175、4 + 176、4 + 175、4 + 176,A - 左下角数字 4 单点^^^B - 左下角数字 3 单点,A - 左上角数字 9 蓝条结尾^^^B - 左上角数字 9 蓝条中间,162,325,58 - 0.2,175、176,B - 左下角数字 3 单点,B - 左上角数字 9 蓝条中间,162,325,935807,29 - 0.1
,,"Love a Girl Right","Little Mix",,红色,分开,93 + 143,B - 右上角数字 5 单点^^^B - 左上角数字 3 单点,B - 左下角数字 1 单点^^^B - 左边数字 6 单点,88,192,35 + 0.3,143,B - 左上角数字 3 单点,B - 左边数字 6 单点,88,192,480657,18 - 0.4
J,8,"君にふれて","安月名莉子",,,分开,228 + 510,A - 左边数字 2 绿条结尾、右上角数字 3 单点^^^B - 上面数字 1 单点,A - 左上角数字 8 单点^^^B - 上面数字 6 单点,272,558,52 - 0.3,510,B - 上面数字 1 单点,B - 上面数字 6 单点,272,558,1230296,26 + 0.3
I,6,"if","西野カナ",,,分开,153 + 339、153 + 340、154 + 339、154 + 340,A - 左下角数字 5 单点^^^B - 左上角数字 12 绿条中间,A - 左边数字 7 单点^^^B - 左上角数字 4 蓝条结尾,197,366,52 - 0.5,339、340,B - 左上角数字 12 绿条中间,B - 左上角数字 4 蓝条结尾,197,366,1015030,26 + 0.3
D,8,"等待","黄龄",,,分开,99 + 298,A - 左上角数字 1 单点^^^B - 右下角数字 1 单点,A - 左上角数字 8 蓝条结尾^^^B - 右下角数字 6 蓝条结尾,240,439,50 - 0.2,298,B - 右下角数字 1 单点,B - 右下角数字 6 蓝条结尾,240,439,1232566,25 - 0.1
Y,7,"You Are My Only One","袁娅维/小宇",,红色,分开,133 + 264、264 + 366,A - 左上角数字 6 单点^^^B - 右下角数字 5 单点,A - 右边数字 10 绿条中间^^^B - 右下角数字 4 蓝条结尾、左下角数字 5 单点,211,444,56 - 0.3,264,B - 右下角数字 5 单点,B - 右下角数字 4 蓝条结尾、左下角数字 5 单点,211,444,996461,28 + 0.0
I,6,"I Love You","玉泽演/吴映洁",,红色,分开,60 + 160,A - 右上角数字 4 单点^^^B - 右下角数字 4 单点,A - 左下角数字 5 绿条中间^^^B - 下面数字 5 绿条中间,138,312,62 + 0.3,60,A - 右上角数字 4 单点,A - 左下角数字 5 绿条中间,138,312,809878,32 + 0.0
,,"HURT","Jasmine Sokko",,红色,分开,55 + 147、55 + 148、56 + 147、56 + 148、57 + 147、57 + 148、58 + 147、58 + 148、59 + 147、59 + 148,A - 左上角数字 1 单点^^^B - 右下角数字 7 单点,A - 左下角数字 6 单点^^^B - 右下角数字 16 单点,91,172,48 + 0.0,147、148,B - 右下角数字 7 单点,B - 右下角数字 16 单点,91,172,597259,24 + 0.0
L,10,"林中鸟(困难版)","葛林",,,分开,67 + 738、67 + 739、67 + 740、67 + 741,A - 右下角数字 4 单点^^^B - 右下角数字 7 蓝条开始,A - 左下角数字 4 蓝条结尾、右下角数字 5 单点^^^B - 左上角数字 17 蓝条中间,355,776,61 - 0.5,67,A - 右下角数字 4 单点,A - 左下角数字 4 蓝条结尾、右下角数字 5 单点,355,776,1981009,31 + 0.0
,,"You(=I)","脸红的思春期",,红色,分开,45 + 193、45 + 194、45 + 195,A - 右上角数字 2 蓝条开始^^^B - 右下角数字 2 单点,A - 左边数字 6 单点^^^B - 右下角数字 5 单点,124,264,50 - 0.3,193、194、195,B - 右下角数字 2 单点,B - 右下角数字 5 单点,124,264,720358,25 - 0.1
L,9,"凉凉(困难版)","杨宗纬/张碧晨",50,,分开,272 + 657、398 + 657,A - 下面数字 9 绿条中间、左上角数字 11 单点^^^B - 左上角数字 1 单点,A - 左边数字 20 单点^^^B - 右上角数字 3 单点,449,876,73 - 0.2,657,B - 左上角数字 1 单点,B - 右上角数字 3 单点,449,876,2076720,37 + 0.4
Q,8,"前尘","SING女团",,红色,分开,112 + 193、113 + 193、115 + 193、116 + 193、117 + 193、118 + 193、119 + 193、120 + 193,A - 左上角数字 1 蓝条开始^^^A - 左上角数字 4 绿条开始,A - 右上角数字 5 蓝条开始^^^A - 左上角数字 8 蓝条结尾、右上角数字 9 单点,232,445,72 - 0.3,112、113、115、116、117、118、119、120,A - 左上角数字 1 蓝条开始,A - 右上角数字 5 蓝条开始,232,445,1210872,38 + 0.0
W,7,"往后余生","王贰浪",,红色,分开,315 + 365,B - 右下角数字 4 绿条中间、左上角数字 6 单点^^^B - 左下角数字 14 绿条中间、右下角数字 15 单点,B - 左上角数字 12 单点^^^B - 右上角数字 1 单点,190,489,60 + 0.0,365,B - 左下角数字 14 绿条中间、右下角数字 15 单点,B - 右上角数字 1 单点,190,489,1137042,32 - 0.5
M,7,"梦想时代(QQ炫舞系列主题曲)","刘人语/罗奕佳/苏芮琪",,红色,分开,203 + 252、206 + 252,B - 右上角数字 8 蓝条开始^^^B - 右下角数字 10 单点,B - 左上角数字 4 单点^^^B - 左上角数字 5 单点,142,334,55 - 0.5,252,B - 右下角数字 10 单点,B - 左上角数字 5 单点,142,334,975389,28 - 0.5
W,8,"我要给世界最悠长的湿吻 Kisses For The World","蔡健雅",,,分开,146 + 181、146 + 182、147 + 181、147 + 182、181 + 391、181 + 392、181 + 415、181 + 416、181 + 419、181 + 420,A - 中间数字 4 蓝条开始^^^A - 下面数字 4 单点,A - 左上角数字 7 蓝条中间^^^A - 中间数字 8 蓝条结尾、左上角数字 1 单点,234,456,56 + 0.0,181、182,A - 下面数字 4 单点,A - 中间数字 8 蓝条结尾、左上角数字 1 单点,234,456,1128236,29 - 0.5
,,"No One Else Like You","Adam Levine",,红色,分开,112 + 270、112 + 271、113 + 270、113 + 271、113 + 270、113 + 271、113 + 270、113 + 271、113 + 270、113 + 271,A - 右上角数字 7 绿条结尾^^^B - 左上角数字 1 单点,A - 右下角数字 11 蓝条结尾^^^B - 右上角数字 10 蓝条中间,153,305,51 - 0.4,270、271,B - 左上角数字 1 单点,B - 右上角数字 10 蓝条中间,153,305,781781,26 - 0.1
S,6,"盛装游行","back number",,红色,分开,72 + 279,A - 右上角数字 4 单点^^^B - 左下角数字 3 单点,A - 上面数字 10 单点^^^B - 下面数字 10 单点,164,327,54 - 0.2,279,B - 左下角数字 3 单点,B - 下面数字 10 单点,164,327,944998,27 - 0.1
D,8,"Dancing on","FTISLAND",,,分开,286 + 590,A - 右上角数字 10 绿条中间^^^B - 左下角数字 10 绿条结尾、右上角数字 11 绿条开始,A - 左下角数字 12 单点^^^B - 左上角数字 11 单点,325,625,48 - 0.1,590,B - 左下角数字 10 绿条结尾、右上角数字 11 绿条开始,B - 左上角数字 11 单点,325,625,1236616,25 - 0.5
C,8,"Chilli","SEVENTEEN",,,分开,119 + 225、133 + 225、225 + 295、225 + 309,A - 上面数字 7 单点^^^B - 左上角数字 1 单点,A - 左上角数字 4 单点^^^B - 右下角数字 7 单点,204,443,56 - 0.1,225,B - 左上角数字 1 单点,B - 右下角数字 7 单点,204,443,1315825,28 + 0.0
,,"做我的唯一","新乐尘符/贺子玲",,红色,分开,44 + 150、44 + 151、44 + 152,A - 左下角数字 5 单点^^^B - 左上角数字 3 单点,A - 右上角数字 10 单点^^^B - 右下角数字 8 单点,100,186,46 - 0.4,150、151、152,B - 左上角数字 3 单点,B - 右下角数字 8 单点,100,186,576333,23 - 0.2
,,"Real Change","Masetti",,红色,分开,37 + 175、37 + 176、37 + 177、37 + 178、37 + 179、37 + 180、37 + 181、37 + 182、37 + 183、37 + 184,A - 右上角数字 3 单点^^^B - 右边数字 12 单点,A - 左边数字 8 单点^^^B - 左上角数字 5 单点,135,286,50 + 0.0,175、176、177、178、179、180、181、182、183、184,B - 右边数字 12 单点,B - 左上角数字 5 单点,135,286,872885,25 + 0.0
S,9,"SUNSET","TWICE",,,分开,56 + 261,A - 左上角数字 1 单点^^^B - 右下角数字 2 单点,A - 右下角数字 13 绿条开始^^^B - 左上角数字 13 绿条开始,257,548,54 + 0.4,261,B - 右下角数字 2 单点,B - 左上角数字 13 绿条开始,257,548,1426782,27 + 0.2
N,6,"No","CLC",,,分开,97 + 176、97 + 177、97 + 178、97 + 179,A - 左边数字 1 单点^^^B - 右上角数字 5 单点,A - 右下角数字 1 单点^^^B - 右下角数字 12 单点,162,370,44 - 0.3,176、177、178、179,B - 右上角数字 5 单点,B - 右下角数字 12 单点,162,370,878603,22 - 0.1
I,6,"I Love You","EXID",,红色,分开,66 + 222,A - 左下角数字 4 蓝条开始^^^B - 右上角数字 4 蓝条开始,A - 右边数字 7 单点^^^B - 左边数字 7 单点,134,322,54 - 0.4,222,B - 右上角数字 4 蓝条开始,B - 左边数字 7 单点,134,322,822033,27 - 0.2
Z,10,"ZastiZ(QQ炫舞手游原创音乐)","JurokuNeta",,,分开,301 + 496、304 + 496,B - 上面数字 2 绿条结尾、左上角数字 3 蓝条开始^^^B - 右下角数字 7 单点,B - 右下角数字 7 单点、左上角数字 7 单点^^^B - 左下角数字 7 单点、右下角数字 7 单点,252,537,81 - 0.3,496,B - 右下角数字 7 单点,B - 左下角数字 7 单点、右下角数字 7 单点,252,537,1674482,42 + 0.0
L,7,"荔枝声界","QQ炫舞手游",,,分开,209 + 271、209 + 272、209 + 273、209 + 378、271 + 378、272 + 378、273 + 378,B - 右边数字 2 单点^^^B - 左边数字 2 蓝条开始,B - 左上角数字 10 单点^^^B - 右上角数字 6 单点,207,425,60 + 0.0,209、271、272、273、378,B - 右边数字 2 单点,B - 左上角数字 10 单点,207,425,1263021,30 + 0.0
U,9,"UNION","OxT",,,分开,190 + 486,A - 右上角数字 1 蓝条开始^^^B - 左下角数字 1 蓝条开始,A - 右上角数字 6 绿条中间^^^B - 左下角数字 10 绿条中间,303,599,54 + 0.0,190、486,A - 右上角数字 1 蓝条开始,A - 右上角数字 6 绿条中间,303,599,1352094,27 + 0.0
,,"We are the stars(QQ炫舞手游原创音乐)","Osz",,红色,分开,165 + 253,B - 右下角数字 1 单点^^^B - 左上角数字 2 蓝条开始,B - 左边数字 4 单点^^^B - 右边数字 2 单点,164,290,52 + 0.3,165,B - 右下角数字 1 单点,B - 左边数字 4 单点,164,290,807645,26 + 0.2
S,9,"Somebody Told Me","Charlie Puth",,,分开,133 + 472、133 + 473、133 + 474、385 + 472、385 + 473、385 + 474,A - 上面数字 3 绿条结尾、右上角数字 4 蓝条开始^^^B - 右下角数字 5 绿条结尾,A - 右上角数字 2 单点^^^B - 左边数字 3 单点,236,518,53 + 0.2,472、473、474,B - 右下角数字 5 绿条结尾,B - 左边数字 3 单点,236,518,1264336,27 + 0.4
,,"仁心所向","河图",,,分开,227 + 442、227 + 444、229 + 442、229 + 444,A - 右上角数字 1 单点^^^B - 左上角数字 1 单点,A - 右边数字 3 单点^^^B - 左边数字 3 单点,286,501,49 + 0.2,227、229、442、444,A - 右上角数字 1 单点,A - 右边数字 3 单点,286,501,1115149,25 - 0.4
L,6,"Ladybees","蜜蜂少女队",,红色,分开,84 + 183,A - 左上角数字 1 单点、右上角数字 1 单点^^^B - 左下角数字 1 单点、右下角数字 1 单点,A - 右上角数字 5 单点、左上角数字 5 单点^^^B - 右下角数字 5 单点、左下角数字 5 单点,129,304,56 + 0.0,183,B - 左下角数字 1 单点、右下角数字 1 单点,B - 右下角数字 5 单点、左下角数字 5 单点,129,304,851227,28 + 0.0
H,6,"合二为一","王栎鑫",,,分开,248 + 462、248 + 463、248 + 464、249 + 462、249 + 463、249 + 464、250 + 462、250 + 463、250 + 464,A - 左下角数字 3 单点^^^B - 左下角数字 3 单点,A - 左上角数字 6 蓝条中间^^^B - 左上角数字 6 蓝条中间,300,514,48 + 0.2,248、249、250、462、463、464,A - 左下角数字 3 单点,A - 左上角数字 6 蓝条中间,300,514,1172025,24 + 0.1
,,"相信未来","MIC男团",,红色,分开,91 + 184、91 + 185,A - 左下角数字 11 单点^^^B - 右上角数字 9 单点,A - 左边数字 3 单点^^^B - 右边数字 14 单点,120,271,48 - 0.2,91,A - 左下角数字 11 单点,A - 左边数字 3 单点,120,271,827038,25 - 0.2
W,8,"What U Do to Me","Roshelle",,,分开,338 + 415、339 + 415,B - 左下角数字 8 单点^^^B - 右下角数字 4 单点,B - 左上角数字 4 单点^^^B - 右上角数字 4 单点,218,467,54 - 0.1,338、339,B - 左下角数字 8 单点,B - 左上角数字 4 单点,218,467,1271444,28 + 0.0
*,10,"101个愿望","火箭少女101杨超越/火箭少女101赖美云/火箭少女101傅菁",,,分开,162 + 417,A - 左边数字 8 蓝条开始^^^B - 左边数字 8 蓝条开始,A - 下面数字 4 单点^^^B - 上面数字 3 单点,224,478,54 + 0.0,162、417,A - 左边数字 8 蓝条开始,A - 下面数字 4 单点,224,478,1384399,27 + 0.0
W,10,"Whistle(困难版)","Flo Rida",,,分开,229 + 341、230 + 341、231 + 341、232 + 341、234 + 341、237 + 341、238 + 341、239 + 341、241 + 341,A - 左上角数字 6 单点^^^A - 下面数字 5 单点,A - 右下角数字 1 单点^^^A - 右上角数字 9 绿条开始,393,867,71 + 0.0,229、230、231、232、234、237、238、239、241,A - 左上角数字 6 单点,A - 右下角数字 1 单点,393,867,2085822,38 - 0.1
W,7,"What if(QQ炫舞手游原创音乐)","TetraCalyx",,红色,分开,91 + 217,A - 右上角数字 4 单点^^^B - 右上角数字 1 蓝条开始,A - 右边数字 8 单点^^^B - 左下角数字 5 单点,130,327,47 - 0.5,217,B - 右上角数字 1 蓝条开始,B - 左下角数字 5 单点,130,327,803733,24 - 0.4
N,9,"NIGHT OF FIRE","森永真由美/浜田ブリトニー",,,分开,226 + 343、226 + 344、226 + 345、226 + 346、227 + 343、227 + 344、227 + 345、227 + 346、228 + 343、228 + 344,A - 右下角数字 1 单点^^^B - 右下角数字 5 单点,A - 右下角数字 6 单点^^^B - 左上角数字 4 单点,304,547,53 + 0.2,343、344、345、346,B - 右下角数字 5 单点,B - 左上角数字 4 单点,304,547,1611817,27 + 0.3
N,9,"你和我的一天","水濑祈",,,分开,160 + 363、160 + 364、160 + 365、160 + 366、160 + 367、160 + 368、161 + 363、161 + 364、161 + 365、161 + 366,A - 下面数字 3 单点^^^B - 上面数字 3 单点,A - 左下角数字 11 蓝条开始^^^B - 右上角数字 11 蓝条开始,235,438,66 - 0.2,160、161、162、163、164、165、363、364、365、366,A - 下面数字 3 单点,A - 左下角数字 11 蓝条开始,235,438,1259721,33 - 0.1
Z,8,"最近","王小帅",,红色,分开,137 + 325、137 + 326、138 + 325、138 + 326,A - 左上角数字 1 单点^^^B - 左上角数字 1 单点,A - 左下角数字 6 蓝条中间^^^B - 左下角数字 6 蓝条中间,177,365,62 + 0.0,137、138、325、326,A - 左上角数字 1 单点,A - 左下角数字 6 蓝条中间,177,365,1096680,31 + 0.0
,,"完美体贴","新乐尘符/李思雨/林俊呈",,红色,分开,177 + 211、177 + 212、177 + 213、177 + 214、177 + 215、177 + 216、177 + 217、178 + 211、178 + 212、178 + 213,B - 右下角数字 4 单点^^^B - 左下角数字 1 单点,B - 右边数字 8 单点^^^B - 左上角数字 8 单点,138,270,47 + 0.4,177、178、179,B - 右下角数字 4 单点,B - 右边数字 8 单点,138,270,759618,24 - 0.1
,,"千年","SING女团",,红色,分开,98 + 134、98 + 135、98 + 136、98 + 145、98 + 146、98 + 147、98 + 176、98 + 177、98 + 178,B - 左边数字 4 单点^^^B - 右下角数字 1 单点,B - 右下角数字 1 单点^^^B - 左上角数字 6 单点,92,206,48 - 0.1,98,B - 左边数字 4 单点,B - 右下角数字 1 单点,92,206,676598,24 + 0.0
L,7,"铃兰(QQ炫舞手游原创音乐)","埋葬&优十",,,分开,115 + 294,A - 中间数字 4 蓝条开始^^^B - 左下角数字 1 单点,A - 左上角数字 3 单点^^^B - 左上角数字 4 绿条开始,206,406,54 - 0.5,294,B - 左下角数字 1 单点,B - 左上角数字 4 绿条开始,206,406,1151359,27 + 0.2
,,"玫瑰少年","蔡依林",,红色,分开,86 + 170、86 + 171,A - 左上角数字 11 单点^^^B - 左上角数字 1 单点,A - 左下角数字 15 单点^^^B - 左下角数字 5 单点,107,195,40 - 0.2,170、171,B - 左上角数字 1 单点,B - 左下角数字 5 单点,107,195,551358,20 - 0.1
X,10,"星月夜","和楽器バンド",,,分开,305 + 456、305 + 582、456 + 582,A - 右下角数字 5 绿条结尾、左下角数字 6 蓝条开始^^^B - 左上角数字 5 绿条结尾、右上角数字 6 蓝条开始,A - 右上角数字 3 单点^^^B - 左下角数字 4 单点,381,658,80 - 0.2,305、456、582,A - 右下角数字 5 绿条结尾、左下角数字 6 蓝条开始,A - 右上角数字 3 单点,381,658,1700164,40 - 0.1
Y,6,"遇上爱","杨丞琳",,红色,分开,79 + 226,A - 右上角数字 1 单点^^^B - 左下角数字 1 单点,A - 下面数字 7 单点^^^B - 上面数字 7 单点,154,326,60 + 0.0,226,B - 左下角数字 1 单点,B - 上面数字 7 单点,154,326,961961,30 + 0.0
R,7,"Rightfully","Mili",,,分开,154 + 465、154 + 466、154 + 467、154 + 472、154 + 473、154 + 474、154 + 479、155 + 465、155 + 466、155 + 467,A - 中间数字 7 单点^^^B - 下面数字 2 单点,A - 右边数字 1 蓝条结尾^^^B - 右边数字 1 蓝条结尾,258,557,66 - 0.2,154、155、156、161、162、163、168、465、466、467,A - 中间数字 7 单点,A - 右边数字 1 蓝条结尾,258,557,1377600,33 - 0.1
D,8,"Don't Leave Me","防弹少年团",,红色,分开,160 + 368,A - 上面数字 1 单点^^^B - 下面数字 1 单点,A - 下面数字 8 单点^^^B - 上面数字 8 单点,217,431,61 + 0.4,160、368,A - 上面数字 1 单点,A - 下面数字 8 单点,217,431,1116368,31 - 0.3
,,"原点","徐梦圆",,,分开,233 + 535、233 + 540、233 + 541、238 + 535、238 + 540、238 + 541、239 + 535、239 + 540、239 + 541、239 + 535,A - 右上角数字 1 单点^^^B - 左下角数字 1 单点,A - 右下角数字 5 单点^^^B - 左上角数字 5 单点,287,589,50 - 0.4,233、238、239、535、540、541,A - 右上角数字 1 单点,A - 右下角数字 5 单点,287,589,1095602,25 - 0.2
E,8,"Electroheart","Amaranthe",,红色,分开,124 + 302、124 + 303、125 + 302、125 + 303,A - 左下角数字 2 单点^^^B - 左下角数字 2 单点,A - 右下角数字 5 蓝条结尾^^^B - 右下角数字 5 蓝条结尾,172,381,62 - 0.2,124、125、302、303,A - 左下角数字 2 单点,A - 右下角数字 5 蓝条结尾,172,381,1073269,31 - 0.1
,,"Play It Cool","Steve Aoki/MONSTA X",,红色,分开,153 + 236、153 + 237、153 + 236、153 + 237、153 + 236、153 + 237、154 + 236、154 + 237、154 + 236、154 + 237,B - 左下角数字 4 单点^^^B - 右下角数字 1 单点,B - 右上角数字 3 蓝条开始^^^B - 上面数字 4 单点,143,297,47 - 0.4,236、237,B - 右下角数字 1 单点,B - 上面数字 4 单点,143,297,803014,24 - 0.2
N,8,"No Joke","罗志祥",,,分开,44 + 339、44 + 340,A - 上面数字 5 单点^^^B - 上面数字 12 单点,A - 左上角数字 3 单点^^^B - 左下角数字 4 单点,170,365,54 + 0.0,44,A - 上面数字 5 单点,A - 左上角数字 3 单点,170,365,1191896,28 + 0.0
,,"I Won’t Let You Go","GOT7",,红色,分开,114 + 246、114 + 247、115 + 246、115 + 247,A - 左下角数字 12 单点^^^B - 右上角数字 12 单点,A - 左下角数字 13 单点^^^B - 右上角数字 13 单点,137,269,44 + 0.0,114、115、246、247,A - 左下角数字 12 单点,A - 左下角数字 13 单点,137,269,703105,22 + 0.0
,,"叮叮当当(QQ炫舞手游原创音乐)","贰哲",,,分开,127 + 355、127 + 357、129 + 355、129 + 357,A - 右上角数字 7 单点^^^B - 左下角数字 7 单点,A - 右下角数字 1 蓝条结尾、左下角数字 2 单点^^^B - 左上角数字 1 蓝条结尾、右上角数字 2 单点,240,468,48 + 0.2,127、129、355、357,A - 右上角数字 7 单点,A - 右下角数字 1 蓝条结尾、左下角数字 2 单点,240,468,917658,24 + 0.1
T,10,"太烦恼","杨丞琳",,,分开,142 + 194、142 + 195、142 + 196、142 + 197、142 + 397、142 + 398、142 + 399、142 + 400、142 + 449、142 + 450,A - 右下角数字 9 蓝条开始^^^A - 右下角数字 9 蓝条开始,A - 左边数字 11 蓝条结尾、下面数字 12 单点^^^A - 左边数字 11 蓝条结尾、右下角数字 12 单点,232,566,58 - 0.4,142、143、144、145、194、195、196、197、397、398,A - 右下角数字 9 蓝条开始,A - 左边数字 11 蓝条结尾、下面数字 12 单点,232,566,1520581,29 - 0.2
T,8,"Take My Hand","Simple Plan",,,分开,130 + 269、131 + 269、132 + 269、133 + 269、269 + 383、269 + 384、269 + 385、269 + 386,A - 左下角数字 3 绿条结尾^^^B - 上面数字 5 绿条开始,A - 右上角数字 2 单点^^^B - 右下角数字 9 蓝条结尾,250,527,56 + 0.0,269,B - 上面数字 5 绿条开始,B - 右下角数字 9 蓝条结尾,250,527,1154415,28 + 0.2
,,"The Fire","吉克隽逸",,红色,分开,79 + 180,A - 右上角数字 1 单点^^^B - 左下角数字 1 单点,A - 右上角数字 7 绿条中间^^^B - 左下角数字 7 绿条中间,137,262,55 + 0.2,180,B - 左下角数字 1 单点,B - 左下角数字 7 绿条中间,137,262,761563,28 - 0.4
